Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14
27/09/1993,1696.25,3312.68,370.07,8.875,511.65,53.820313,54.675,158.235,NaN,1865.2,224.03,41.13451939,1.36929262,130.6793941
28/09/1993,1694.76,3314.39,372.57,8.94,516.35,53.898438,54.775,158.668,NaN,1873.5,224.62,41.09631395,1.36768439,130.5405212
29/09/1993,1698.15,3311.82,372.31,8.798,517.52,53.539063,54.745,159.803,NaN,1879.2,225.41,40.93075706,1.3806651,130.4710847
30/09/1993,1688.06,3299,372.47,8.901,511.93,53.320313,54.705,160.344,NaN,1870,226.74,40.90528677,1.36607616,129.1691513
01/10/1993,1693.81,3316.1,374.15,8.857,512.06,53.679688,54.735,160.236,NaN,1867.4,226.82,41.1536221,1.36596128,129.8808749
04/10/1993,1702.35,3351.99,373.53,8.885,514.04,53.757813,54.815,162.453,NaN,1883.6,227.38,40.90528677,1.36952236,130.7314714
05/10/1993,1727.4,3408.4,376.97,8.907,510.01,53.648438,54.945,160.669,NaN,1907.7,226.9,41.00716793,1.36756951,130.818267
06/10/1993,1732.89,3449.43,380.02,9.348,508.86,53.742188,55.025,159.262,NaN,1912.1,228.04,41.52294132,1.3667654,131.6515044
07/10/1993,1728.69,3440.88,383.23,9.557,505.62,53.804688,55.015,159.911,NaN,1898.9,227.81,41.58024947,1.36642078,131.6688635
08/10/1993,1730.11,3492.16,387.17,9.507,510.06,54.210938,55.085,157.316,NaN,1908.2,227.74,41.84768752,1.38330719,132.8145648
11/10/1993,1736.95,3473.36,394.31,9.441,509.18,54.070313,55.065,156.342,NaN,1889.3,228.67,41.94320111,1.38273282,132.5194599
12/10/1993,1740.27,3464.81,395.1,9.681,511.73,54.070313,55.155,157.911,NaN,1875.7,229.93,42.01324441,1.39123346,132.4326644
13/10/1993,1751.71,3447.72,401.37,9.666,516.73,54.023438,55.185,159.262,NaN,1877,231.2,42.05781742,1.3806651,131.4779132
14/10/1993,1760.58,3443.44,402.31,9.481,524.33,54.242188,55.215,160.236,NaN,1864.7,232.18,42.16606616,1.37538091,130.974499
15/10/1993,1784.28,3499,403.67,9.496,524.95,54.367188,55.445,161.588,NaN,1891.9,233.11,42.10239043,1.37147521,130.662035
18/10/1993,1814.75,3515.23,398.27,9.649,521.48,53.960938,55.555,161.588,NaN,1891,232.68,42.01324441,1.36366381,128.5095051
19/10/1993,1814.75,3515.23,398.68,9.66,511.95,53.976563,55.665,161.588,NaN,1897.2,229.45,42.1788013,1.35252108,128.7351736
20/10/1993,1815.43,3521.22,396.57,9.906,513.56,54.101563,55.625,161.101,NaN,1902.5,228.66,42.48444479,1.34827076,129.117074
21/10/1993,1837.1,3526.34,394.54,9.878,518.14,53.710938,55.695,161.696,NaN,1946.3,228.73,42.64363411,1.34218246,128.3706322
22/10/1993,1842.92,3598.14,397.56,9.714,519.25,53.429688,55.915,161.75,NaN,1974.4,229.35,42.54175294,1.33540492,127.2770081
25/10/1993,1828.3,3565.66,392.34,9.631,518.2,53.289063,55.675,161.047,NaN,1951.7,229.11,42.56722323,1.33483055,127.9019362
26/10/1993,1837.1,3522.93,393.84,9.583,514.45,53.476563,55.725,159.695,NaN,1941.7,228.47,42.44623935,1.32782327,127.8498588
27/10/1993,1848.61,3536.6,398.65,9.718,522.01,53.335938,55.475,160.29,NaN,1921.2,229.5,42.36982848,1.32690428,128.0755273
28/10/1993,1853.35,3543.44,399.39,9.566,520.67,53.351563,55.635,159.641,NaN,1928.2,230.26,42.33799062,1.32173497,128.7004553
29/10/1993,1853.42,3558.82,405.66,9.522,522.99,53.242188,55.775,160.182,NaN,1911.6,232.4,42.42076906,1.32908688,128.1623228
01/11/1993,1863.85,3572.5,411.27,9.213,528.44,52.710938,55.745,159.803,NaN,1911.6,232.6,42.89196944,1.31346408,128.2664775
02/11/1993,1863.85,3603.26,413.04,9.136,528.79,52.398438,55.825,158.884,NaN,1902,233.25,42.91743973,1.3172549,127.4853175
03/11/1993,1872.99,3595.57,410.33,9.391,518.91,52.523438,55.845,157.424,NaN,1905.5,230.45,43.01295332,1.31886313,128.3011957
04/11/1993,1841.5,3526.34,408.59,9.555,504.91,52.382813,55.925,157.424,NaN,1870.6,226.92,42.96201274,1.31817389,128.1623228
05/11/1993,1796.47,3461.39,402.85,9.823,513.16,52.039063,55.705,158.181,NaN,1820,226.97,42.94927759,1.31530205,128.492146
08/11/1993,1819.83,3452.84,401.79,9.801,514.79,52.414063,55.785,158.181,NaN,1825.3,228.19,42.51628265,1.32690428,128.2664775
09/11/1993,1858.77,3510.11,401,9.867,516.21,52.570313,55.935,159.1,NaN,1851.4,229.25,42.43350421,1.31645079,127.1554943
10/11/1993,1858.77,3463.95,411.73,9.976,525.67,52.335938,55.805,159.695,NaN,1824.4,230.34,42.18516888,1.31840364,128.040809
11/11/1993,1848.61,3478.48,416.93,9.932,527.91,52.148438,55.795,160.182,NaN,1824.4,230.78,42.064185,1.31966725,127.7630633
12/11/1993,1852,3475.07,419.8,9.838,528.6,52.601563,55.955,160.777,NaN,1839.2,231.19,41.86679024,1.31438306,129.3601015
15/11/1993,1847.26,3533.18,419.67,9.932,523.17,52.601563,56.085,159.154,NaN,1856.7,229.9,41.79037937,1.32207959,128.9782011
16/11/1993,1844.21,3553.69,421.45,9.943,526.19,52.789063,56.175,158.776,NaN,1868,228.97,41.88589296,1.31645079,128.3532731
17/11/1993,1844.55,3553.69,425.2,10.035,516.05,52.757813,56.175,159.097,NaN,1887.2,227.41,42.24247703,1.31059224,128.2664775
18/11/1993,1851.32,3560.53,425.89,10.194,510.63,52.429688,56.365,159.525,NaN,1888.9,225.93,42.02597955,1.30955838,127.9192953
19/11/1993,1860.8,3546.86,428.07,10.259,509.06,52.085938,56.355,158.615,NaN,1884.6,225.04,42.22337431,1.30392957,127.5200357
22/11/1993,1823.56,3477.63,423.15,10.238,499.43,51.914063,56.145,158.776,NaN,1824.4,221.37,42.08328771,1.30806502,127.7977815
23/11/1993,1834.39,3483.61,418.94,10.16,509.93,52.226563,56.115,156.956,NaN,1811.3,222.49,42.19153644,1.30588242,128.7872509
24/11/1993,1847.59,3490.45,420.77,10.119,515.03,52.226563,56.205,156.689,NaN,1807.8,223.97,42.3188879,1.31139635,129.0302784
25/11/1993,1853.01,3528.05,423.04,10.119,515.03,52.226563,56.235,156.689,NaN,1851.4,223.34,42.3188879,1.30588242,129.0302784
26/11/1993,1858.83,3502.41,426.13,10.119,516.75,53.007813,56.295,156.421,NaN,1849.7,224.1,42.15969858,1.30266596,128.3185548
29/11/1993,1854.57,3522.93,423.25,9.689,512.56,52.304688,56.225,156.1,NaN,1850.1,224.27,41.85405509,1.30450394,129.1344331
30/11/1993,1852.67,3528.05,423.39,9.635,517.34,52.210938,56.115,155.19,NaN,1831.9,224.48,41.92409839,1.29864539,128.9261238
01/12/1993,1885.85,3587.88,425.84,10.115,525.62,52.265626,56.215,155.618,NaN,1879.6,226.46,41.94320111,1.29818589,128.179682
02/12/1993,1891.27,3601.56,428.61,10.039,529.92,52.257813,56.105,154.602,NaN,1883.1,226.69,42.42076906,1.29324633,128.7004553
03/12/1993,1914.29,3645.14,433.47,10.466,537.43,52.234376,56.155,156.421,NaN,1909.9,227.56,42.55448809,1.29818589,129.3427424
06/12/1993,1927.5,3641.72,439.9,10.481,533.72,53.046876,56.205,157.01,NaN,1906.5,227.66,42.71367741,1.31093686,130.5231621
07/12/1993,1921.06,3641.72,443.92,10.671,531.02,53.031251,56.245,155.297,NaN,1895.2,227.73,42.45821283,1.31449794,129.494597
08/12/1993,1929.87,3702.41,444.21,10.818,528.11,53.039063,56.415,155.351,NaN,1923.8,228.01,42.8414097,1.31645079,129.8432631
09/12/1993,1937.99,3696.42,445.37,10.784,518,53.078126,56.525,156.1,NaN,1927.3,227.2,42.65619788,1.31403844,129.5468969
10/12/1993,1937.99,3712.66,447.89,10.92,517.61,52.304688,56.515,157.01,NaN,1917.7,226.65,42.79031678,1.31874826,129.6340635
13/12/1993,1937.99,3697.48,450.03,11.146,518.71,52.273438,56.545,155.993,NaN,1915.1,226.15,42.7519971,1.31415332,129.2330974
14/12/1993,1937.99,3656.15,450.53,11.06,512.09,52.234376,56.345,157.545,NaN,1882.2,224.05,42.89250261,1.3072609,129.0587644
15/12/1993,1937.99,3657,455.28,11.06,514.91,52.234376,56.445,158.562,NaN,1886.5,224.04,43.03300813,1.30645679,128.1522325
16/12/1993,1937.99,3675.55,456.8,10.891,516.57,52.234376,56.225,158.134,NaN,1883.9,224.67,42.9308223,1.30898401,128.8844313
17/12/1993,1937.99,3690.73,459.01,10.902,520.39,52.296876,56.225,158.776,NaN,1913.4,226.18,43.22460656,1.31357895,128.9367312
20/12/1993,1937.99,3750.61,458.19,11.096,521.3,52.250001,56.325,159.15,NaN,1936.8,225.87,43.19906011,1.30955838,128.9367312
21/12/1993,1940.29,3746.4,460.96,10.999,519.68,52.234376,56.295,157.277,NaN,1928.1,224.57,43.25653964,1.31645079,129.093631
22/12/1993,1959.3,3783.51,467.72,10.941,519.54,53.078126,56.305,157.277,NaN,1936.8,224.48,43.30124594,1.31989699,129.9652963
23/12/1993,1973.84,3815.56,474.76,10.935,522.1,53.117188,56.435,157.117,NaN,1949.8,225.34,43.11603412,1.32368782,130.8892615
24/12/1993,1973.84,3815.56,478.34,10.935,522.1,53.117188,56.435,157.117,NaN,1958.5,224.69,43.11603412,1.32219447,130.8892615
27/12/1993,1973.84,3893.99,484.12,11.064,524.14,53.109376,56.425,156.1,NaN,1975.3,226.34,43.26292625,1.32219447,130.575462
28/12/1993,1941.35,3840.02,487.8,11.032,528.02,53.109376,56.395,155.565,NaN,1960.2,227.49,43.17990026,1.32219447,130.9415614
29/12/1993,1950.16,3814.71,490.43,11.103,528.87,53.070313,56.635,156.1,NaN,1975.3,229.54,42.91804907,1.30519318,128.012766
30/12/1993,1960.75,3837.49,489.39,11.043,532.01,52.289063,56.645,156.903,NaN,1973.6,229.66,43.05855459,1.29462482,128.1870991
31/12/1993,1960.75,3837.49,493.01,11.043,532.75,52.273438,56.645,157.224,NaN,1967.5,231.85,43.23737979,1.2916381,127.9953327
03/01/1994,1990.94,3887.25,494.23,11.33,529.07,52.492188,56.625,155.351,NaN,1983,230,43.6844428,1.2916381,128.0999325
04/01/1994,1985.68,3844.23,505.56,11.286,532.63,52.695313,56.465,155.351,NaN,1970.1,230.42,43.62057666,1.29186785,128.9715979
05/01/1994,1990.94,3791.94,511.81,10.973,536.48,52.632813,56.565,155.993,NaN,1949.4,231.34,43.62057666,1.29255709,129.1459309
06/01/1994,2006.73,3782.66,506.83,11.086,540.68,52.929688,56.515,156.689,NaN,1969.7,231.58,43.64612311,1.29255709,128.6054984
07/01/1994,2019.22,3797.85,500.15,10.844,541.45,53.835938,56.605,157.866,NaN,2000.3,232.37,43.65250973,1.29726691,129.6689301
10/01/1994,1996.93,3781.82,497.04,10.924,546.97,53.914063,56.565,157.706,NaN,2008,232.87,43.76746879,1.29450994,129.6514968
11/01/1994,2005.41,3808.81,492.3,11.081,545.55,53.945313,56.525,158.99,NaN,2013.2,232.75,44.03570659,1.29002987,129.3551306
12/01/1994,1982.39,3727.84,484.32,11.006,546.38,54.148438,56.525,158.722,NaN,1975.3,233.27,44.08041289,1.2938207,130.575462
13/01/1994,1953.78,3635.07,478.16,11.232,545.75,53.632813,56.235,158.669,NaN,1947.7,233.71,43.98461368,1.28451594,130.0873294
14/01/1994,1982.39,3659.53,487.36,11.297,550.77,53.398438,56.295,159.15,NaN,1961.5,234.28,43.85049477,1.28394158,129.6863634
17/01/1994,1994.95,3584.46,487.45,11.506,549.49,53.351563,56.235,158.669,NaN,1933.9,234.81,44.29755779,1.28279284,129.7909632
18/01/1994,2015.93,3618.2,489.38,11.539,549.7,53.648438,56.305,157.331,NaN,1944.2,235.22,44.45722315,1.28922576,129.9827296
19/01/1994,2019.88,3626.63,490.29,11.539,543.59,53.679688,56.295,156.709,NaN,1971,235.45,44.62966174,1.29014475,129.6514968
20/01/1994,2013.96,3552.42,492.78,11.383,550.48,53.976563,56.055,156.761,NaN,1953.7,236.15,44.85957986,1.29416532,130.122196
21/01/1994,2011.33,3525.43,495.25,11.053,550.56,53.898438,55.925,157.745,NaN,1939.1,236.53,44.7893271,1.28784728,129.6340635
24/01/1994,2015.28,3592.06,495.26,11.06,547.4,53.867188,55.965,157.797,NaN,1970.1,235.68,44.79571371,1.28669854,129.8606964
25/01/1994,2028.17,3572.66,484.56,11.021,543.72,53.757813,55.825,157.227,NaN,1961.5,234.91,45.12781766,1.28692829,129.8606964
26/01/1994,2048.03,3587.84,488.31,11.092,544.67,53.804688,56.015,157.072,NaN,1970.1,235.65,45.16613735,1.28968525,129.9652963
27/01/1994,2051.32,3613.14,493.77,10.747,548.33,53.992188,55.915,157.694,NaN,1960.2,236.35,45.10865782,1.29255709,131.3076608
28/01/1994,2078.42,3685.67,493.72,10.833,551.8,54.179688,56.115,158.212,NaN,1991.1,237.54,45.21723026,1.30243622,129.9652963
31/01/1994,2105.71,3744.71,501.73,11.081,553.77,54.070313,56.205,158.419,NaN,2010.4,238.94,45.21084365,1.29347608,130.976428
01/02/1994,2079.73,3710.97,509.53,11.416,548.72,53.742188,56.185,155.88,NaN,2010.4,238.91,45.61958698,1.30496343,130.4011289
02/02/1994,2097.56,3725.31,513.88,11.535,550.81,53.757813,56.105,155.88,NaN,2028.4,239.85,45.6323602,1.29933463,130.122196
03/02/1994,2083.09,3631.7,512.35,11.815,548.5,53.414063,55.715,154.067,NaN,1997.5,239.8,45.49185469,1.30197672,129.3551306
04/02/1994,2094.99,3621.57,514.38,11.711,531.68,52.710938,55.465,154.067,NaN,2005.3,234.48,45.35773578,1.30002387,128.3265655
07/02/1994,2037.64,3528.8,505.68,11.308,534.54,52.601563,55.315,155.051,NaN,1972.7,234.47,45.54933421,1.2816441,128.9890312
08/02/1994,2045.53,3549.04,512.86,11.373,537.01,52.460938,55.235,155.259,NaN,1979.5,235.97,45.76647911,1.27980613,127.6640999
09/02/1994,2015.28,3572.66,510.55,11.513,540.28,52.695313,55.315,155.725,NaN,1987.3,237.61,45.81118541,1.28417132,127.0713675
10/02/1994,1987.72,3586.99,513.35,11.481,536.8,52.601563,55.285,155.466,NaN,1974.4,236.63,45.86227833,1.28589443,127.3154338
11/02/1994,1973.71,3571.81,515.1,11.34,537.5,52.710938,55.415,156.191,NaN,1958.1,235.46,45.69622635,1.28738778,127.2980005
14/02/1994,1944.24,3543.98,512.95,11.545,541.89,52.648438,55.485,157.797,NaN,1929.8,235.83,45.21723027,1.29347608,129.4074305
15/02/1994,1969.89,3620.73,512.58,11.355,546.13,52.679688,55.295,157.849,NaN,1944.4,236.9,45.21723027,1.30496343,128.4311654
16/02/1994,2000.41,3621.57,514.7,11.394,546.74,52.664063,55.035,157.642,NaN,1948.7,238.21,45.49824131,1.30645679,128.5008986
17/02/1994,2028.43,3689.05,511.74,11.293,544.94,52.226563,55.185,156.761,NaN,1965,237.26,45.81757203,1.30140235,128.692665
18/02/1994,1992.26,3606.39,503.52,11.172,545.67,51.960938,55.015,156.502,NaN,1936.7,236.62,45.63874682,1.31024762,129.1633642
21/02/1994,1975.15,3579.4,502.46,11.172,545.67,51.960938,54.575,156.502,NaN,1903.2,236.07,45.63874682,1.30415932,129.1633642
22/02/1994,1966.6,3569.28,506.79,11.253,549.07,52.132813,54.775,157.124,NaN,1909.2,237.41,46.01555707,1.30484856,128.8146981
23/02/1994,1994.23,3624.1,505.12,11.288,546.97,51.742188,54.755,156.606,NaN,1926.4,237.25,46.27102165,1.3038147,128.7449649
24/02/1994,1950.16,3522.05,495.89,11.166,538.78,51.492188,54.115,158.263,NaN,1885.8,234.85,46.20076889,1.30186185,129.3899972
25/02/1994,1922.54,3508.56,493.18,11.275,543.68,51.507813,53.805,159.455,NaN,1883.3,235.44,45.91337124,1.31736978,129.6689301
28/02/1994,1910.7,3539.76,492.5,11.549,551.33,51.789063,54.195,159.766,NaN,1919.1,237.82,45.53656099,1.31610617,129.4945971
01/03/1994,1869.26,3483.26,484.96,11.367,548.01,51.148438,53.695,158.263,NaN,1865.3,236.81,45.51740115,1.31346408,129.7735299
02/03/1994,1820.52,3371.93,475.44,11.371,545.99,51.148438,53.415,158.781,NaN,1839.7,235.29,45.01285861,1.31656566,130.3836956
03/03/1994,1853.47,3433.5,473.68,11.296,545.98,50.945313,53.655,158.989,NaN,1845.7,235.72,45.01285861,1.31507231,130.4534289
04/03/1994,1887.68,3502.65,474.61,11.292,551.09,50.835938,53.915,159.973,NaN,1863.6,237.19,45.68983974,1.30749065,129.8258299
07/03/1994,1922.54,3608.08,477.21,11.157,555.52,51.023438,54.295,159.351,NaN,1901.2,238.96,45.83673187,1.30852451,129.8083966
08/03/1994,1909.38,3608.08,476.71,11.217,551.06,50.757813,53.785,159.04,NaN,1897.8,238.74,45.75356683,1.30955838,129.5986052
09/03/1994,1877.15,3583.62,476.02,11.442,552.55,50.726563,53.775,158.522,NaN,1885.8,238.67,45.62562061,1.31415332,130.0531531
10/03/1994,1881.1,3586.99,472.46,11.618,548.12,50.351563,53.665,158.367,NaN,1876.4,237.75,45.06265726,1.3277084,131.0321794
11/03/1994,1864.66,3533.86,472.76,11.581,547.67,50.492188,53.855,159.144,NaN,1861.9,237.86,45.54245558,1.33632391,130.7174924
14/03/1994,1864.66,3630.59,471.04,11.727,552.35,50.320313,54.095,158.678,NaN,1901.2,238.49,45.84952649,1.328972,130.4552532
15/03/1994,1864.66,3659.77,467.79,11.759,552.21,50.414063,54.635,158.263,NaN,1933.6,239.06,45.83673187,1.32403244,129.9132922
16/03/1994,1864.66,3652.27,470.46,11.575,555.53,50.710938,54.505,158.638,NaN,1929.4,241.11,45.53605827,1.32782327,130.2629445
17/03/1994,1864.66,3636.42,468.41,11.521,559.73,50.601563,54.325,159.065,NaN,1926.8,241.63,45.5552502,1.33529005,130.0881183
18/03/1994,1864.66,3592.23,458.89,11.65,558.49,50.179688,53.995,158.852,NaN,1906.3,242.86,45.4400986,1.32230934,129.9832227
21/03/1994,1864.66,3593.06,446.3,11.661,552.43,49.976563,53.725,158.424,NaN,1885.8,240.94,45.24178197,1.32127548,129.7559487
22/03/1994,1884.15,3609.74,454.5,12.031,549.32,50.460938,53.935,159.065,NaN,1888.4,241.46,45.29296045,1.32678941,129.6685356
23/03/1994,1904.32,3651.43,461.63,12.11,549.1,50.539063,53.655,158.798,NaN,1887.5,242.05,45.45929053,1.32989099,130.4902184
24/03/1994,1891.54,3627.25,455.46,12.31,540.3,49.929688,53.445,158.798,NaN,1848.3,239.24,45.21619272,1.33793214,130.4377706
25/03/1994,1890.2,3589.73,456.25,12.428,534.87,49.835938,53.545,159.012,NaN,1824.4,238.69,45.42730398,1.34264196,130.5426663
28/03/1994,1913.05,3663.94,451.15,12.207,526.92,49.804688,53.735,159.333,NaN,1831.2,235.16,45.34413894,1.34149322,130.4028054
29/03/1994,1888.52,3645.6,450.53,12.121,512.31,49.414063,53.695,157.996,NaN,1808.6,230.22,44.92191643,1.34539892,129.1615399
30/03/1994,1879.51,3621.41,449.18,12.085,508.63,49.164063,53.785,158.103,NaN,1777.2,226.2,44.69161324,1.33781727,129.0041964
31/03/1994,1870.03,3608.07,447.19,12.395,512.26,49.179688,54.095,158.852,NaN,1771.3,224.97,44.73639441,1.34827076,129.5986052
01/04/1994,1870.03,3608.07,447.81,12.395,512.26,48.304688,54.095,158.852,NaN,1771.3,224.45,45.08184919,1.34827076,128.5146832
04/04/1994,1870.03,3608.07,428.68,11.982,502.17,47.523438,54.095,159.814,NaN,1771.3,221.3,44.92191643,1.34827076,127.9202744
05/04/1994,1875.41,3652.27,431.6,11.903,520.75,48.289063,54.125,159.867,NaN,1790.8,227.52,45.08824651,1.32127548,127.5881048
06/04/1994,1882.13,3677.28,433.47,11.806,520.02,48.476563,54.165,160.135,NaN,1814.6,227.98,45.03706802,1.31369382,128.0426527
07/04/1994,1912.38,3697.3,436.69,11.693,522.97,48.632813,54.195,159.065,NaN,1810.3,229.3,45.86871842,1.31392357,128.479718
08/04/1994,1919.1,3707.3,437.8,11.768,514.85,48.273438,54.145,159.547,NaN,1800.2,228.17,46.271749,1.31736978,128.7244746
11/04/1994,1927.84,3738.99,442.1,11.281,513.45,48.335938,54.355,158.477,NaN,1827.3,228.13,46.0926243,1.32196472,128.2874093
12/04/1994,1927.17,3714.81,445.23,11.367,502.23,48.648438,54.245,157.034,NaN,1833.3,226.39,46.04144582,1.31392357,128.7244746
13/04/1994,1919.78,3713.97,440.42,11.388,491.24,48.320313,54.135,156.446,NaN,1830.7,223.57,46.05424044,1.3177144,128.7244746
14/04/1994,1896.92,3673.95,437.33,11.388,489.1,48.210938,54.065,155.643,NaN,1820.1,223.94,46.16939204,1.32024161,128.8993007
15/04/1994,1913.73,3716.47,437.45,11.228,489.96,48.304688,53.925,156.499,NaN,1840.1,224.12,46.2653517,1.31691028,128.3573397
18/04/1994,1913.73,3750.66,434.55,11.286,482.16,47.460938,53.515,154.36,NaN,1835,222.48,45.78555339,1.31105173,128.8293703
19/04/1994,1889.53,3683.95,426.19,11.168,478.02,47.617188,53.255,154.788,NaN,1823.9,220.01,45.612826,1.32449194,129.2139877
20/04/1994,1877.09,3698.96,419.25,11.259,475.37,47.804688,52.815,155.43,NaN,1785.7,216.91,45.45289322,1.32851251,130.2629445
21/04/1994,1850.27,3683.95,421.06,11.21,490.94,48.398438,53.015,155.376,NaN,1784.9,219.69,45.70878565,1.33460081,130.1755314
22/04/1994,1855.25,3723.98,429.61,10.926,493.69,48.257813,53.145,154.574,NaN,1822.2,220.82,45.94548616,1.33069511,129.9307748
25/04/1994,1841.26,3712.3,434.09,10.991,501.33,48.585938,52.545,154.039,NaN,1791.2,223.31,45.86232111,1.34091885,130.0706357
26/04/1994,1849.2,3760.67,435.8,11.087,502.23,48.585938,52.725,152.008,NaN,1809.9,224.77,45.90070498,1.34022961,131.4167969
27/04/1994,1864.32,3783.18,439.31,11.087,502.23,48.585938,52.875,152.008,NaN,1821.8,224.77,45.90070498,1.34528405,131.4167969
28/04/1994,1843.15,3753.16,439.01,11.227,498.2,47.820313,52.875,152.168,NaN,1827.8,225.07,45.46568784,1.34918975,132.2384797
29/04/1994,1828.36,3769.84,437.27,11.435,499.27,47.882813,53.335,152.489,NaN,1847.8,226.14,45.7343749,1.36010273,132.6930276
02/05/1994,1839.45,3810.7,434.37,11.35,508.06,47.695313,53.145,150.564,NaN,1861.4,227.42,45.50407171,1.36010273,132.3258927
03/05/1994,1834.61,3794.02,430.41,11.217,504.38,47.523438,53.165,148.158,NaN,1852.9,227.92,44.97949222,1.36711002,132.2035144
04/05/1994,1794.75,3754,426.04,11.083,505,47.445313,52.995,147.196,NaN,1818.8,227.8,45.63841524,1.35332519,131.2070055
05/05/1994,1793.54,3765.67,421.4,10.934,505.93,47.585938,53.075,147.516,NaN,1837.5,227.58,45.9134996,1.34827076,130.8923185
06/05/1994,1759.46,3720.64,420.32,11.631,501.04,46.539063,53.195,145.057,NaN,1828.2,225.37,45.80474532,1.3506831,130.5251837
09/05/1994,1707.7,3712.3,414.79,11.567,492.25,46.023438,53.145,146.073,NaN,1815.4,222.41,46.13740548,1.35837963,130.8398707
10/05/1994,1761.14,3757.33,421,11.295,494.95,46.664063,53.435,145.966,NaN,1838.4,222.62,46.37410598,1.34896,129.9657401
11/05/1994,1761.14,3754,419.01,11.62,488.48,46.335938,53.605,147.463,NaN,1851.6,220.07,46.1502001,1.34482455,130.4727358
12/05/1994,1761.14,3754,422.22,11.461,490.43,46.492188,53.605,145.699,NaN,1851.6,220.62,45.95828078,1.34746664,131.0671446
13/05/1994,1790.72,3787.35,423.35,11.546,487.99,46.945313,53.765,143.613,NaN,1863.1,219.95,46.27174901,1.35022361,130.8923185
16/05/1994,1818.28,3809.03,423.18,11.89,482.2,47.148438,53.955,144.095,NaN,1858.8,218.66,46.52764144,1.34367582,131.276936
17/05/1994,1827.35,3789.85,425.69,11.773,482.22,47.820313,53.885,143.025,NaN,1867.3,218.49,46.70676614,1.34953437,131.2419707
18/05/1994,1836.96,3767.34,435.31,11.847,493.04,48.164063,53.815,139.81,NaN,1851.6,220.8,46.5660253,1.3572309,131.8888274
19/05/1994,1827.01,3754,442.31,11.78,497.21,48.617188,53.745,140.507,NaN,1841.8,222.75,46.63639572,1.36044735,131.818897
20/05/1994,1830.17,3737.32,443.5,12.024,495.42,48.398438,53.205,138.953,NaN,1832.4,222.42,46.64919034,1.36733977,131.6091056
23/05/1994,1830.17,3737.32,444.75,12.3,494.78,47.601563,53.205,140.024,NaN,1832.4,221.92,46.93067202,1.36642078,131.6965187
