Date,SPX,Eurostoxx,FTSE,Nikkei,US 10Y,GE 10Y,Gilt,JGB,Oil,Gold
2000-05-23,1458.8,3587.2,5128.3,13281,35.656,53.72,51.88,97.57,101.05,414.49
2000-05-24,1479.1,3543.2,5161.1,13044,35.563,54.06,52.23,97.9,105.09,413.29
2000-05-25,1465.6,3618.9,5257.4,13298,36.156,54.54,52.94,97.78,107.13,408.66
2000-05-26,1457.5,3635.5,5241,13093,36.609,54.93,53.75,98.02,105.34,411.05
2000-05-29,1463.5,3674.5,5241,13306,36.609,54.68,53.75,98.14,105.34,411.05
2000-05-30,1506,3724.3,5354.9,13347,36.281,54.61,53.6,97.95,106.56,411.8
2000-05-31,1500.7,3754.6,5353.2,13379,36.828,55,54.22,98.3,101.86,410.75
2000-06-01,1531.6,3839.7,5452,13682,37.359,55.66,54.53,98.13,105.83,411.65
2000-06-02,1557.4,3916.2,5586.5,13773,37.656,55.86,55.3,97.84,106.56,424.8
2000-06-05,1551.6,3888.8,5519.2,14117,37.891,55.82,55.06,97.16,104.28,430.78
2000-06-06,1543.7,3834.6,5511.7,14068,37.781,55.54,54.71,97.18,104.46,436.16
2000-06-07,1553.2,3804.3,5482.2,14084,37.828,55.61,54.69,97.56,105.16,433.47
2000-06-08,1547.4,3811.6,5457.9,13904,37.906,55.12,54.27,97.65,104.56,428.69
2000-06-09,1542.7,3823.8,5418.4,13756,37.813,55.39,54.63,98.02,106.04,428.09
2000-06-12,1526.6,3816.7,5425.8,13920,38.063,55.38,54.72,97.93,111.45,432.13
2000-06-13,1553.1,3828.8,5425.8,13822,37.859,55.59,54.81,98.2,114.32,430.63
2000-06-14,1556.7,3894.7,5514.5,13576,38.344,55.59,54.53,98.14,115.34,439.75
2000-06-15,1556.2,3861.1,5463.3,13395,38.313,55.41,54.23,98.39,114.53,436.61
2000-06-16,1546.3,3810.9,5471.6,13420,38.719,55.88,55.11,98.66,111.09,435.26
2000-06-19,1563.5,3808.8,5432.5,13666,38.547,55.82,54.93,98.75,109.68,430.48
2000-06-20,1557.7,3845.3,5482,13855,38.422,55.81,54.55,98.63,113.42,430.63
2000-06-21,1557.2,3799.5,5437.5,14027,37.875,55.13,53.66,98.31,116.08,430.63
2000-06-22,1534.1,3784.4,5398.4,14043,37.797,54.8,53.79,98.31,119.12,429.29
2000-06-23,1520.8,3772.3,5369.2,13936,37.438,54.67,53.39,98.48,119.34,425.7
2000-06-26,1537,3788,5391.7,13895,38.031,54.94,53.66,98.14,117.04,426.74
2000-06-27,1528.6,3765.1,5352.6,14232,38.031,54.85,53.63,98.02,118.64,429.73
2000-06-28,1528.9,3768,5298.5,14223,37.922,54.63,53.75,98.18,118.04,439.9
2000-06-29,1515.1,3656.3,5228.6,14330,38.422,55.12,54.21,98.03,121.08,434.52
2000-06-30,1525.5,3721.4,5291.8,14273,38.531,54.76,54.16,98.03,120.26,435.71
2000-07-03,1548.9,3742.9,5392.5,14379,38.891,54.63,53.89,97.92,120.26,435.71
2000-07-04,1545.3,3754.4,5383.4,14322,38.891,54.51,54.17,98.13,120.26,435.71
2000-07-05,1520.6,3725,5335.9,14322,38.984,54.82,54.56,97.91,113.49,426.45
2000-07-06,1531.5,3720,5369.7,14166,38.594,54.29,54.02,98.2,110.98,425.4
2000-07-07,1553.3,3783.7,5446.2,14207,38.906,54.65,54.61,98.01,112.05,425.4
2000-07-10,1549.9,3782.3,5417.5,14428,38.75,54.42,54.12,97.93,109.87,425.85
2000-07-11,1553.3,3782.3,5432.5,14330,38.625,54.74,54.34,97.82,109.9,423.46
2000-07-12,1564.8,3794.5,5457.5,14174,38.422,54.51,54.4,97.68,112.2,420.62
2000-07-13,1568.6,3820.9,5417.5,13961,38.938,54.7,54.3,98.48,116.45,419.87
2000-07-14,1583.7,3837.4,5410.9,14010,38.219,54.19,53.56,98.47,116.19,421.36
2000-07-17,1581.6,3855.3,5461.6,14166,37.875,54.16,53.46,98.58,113.64,424.8
2000-07-18,1570.7,3841.7,5389.2,13846,37.906,54.2,53.61,98.73,117,423.16
2000-07-19,1559,3818.8,5408.4,13879,37.906,54.23,53.89,98.63,115.89,417.93
2000-07-20,1575.7,3823.8,5412.5,13879,38.922,54.64,54.04,98.63,113.67,419.12
2000-07-21,1547.9,3776.6,5335.9,13732,39.016,54.64,54.44,98.71,109.05,419.42
2000-07-24,1539.6,3783,5329.7,13543,38.719,54.69,54.37,98.59,106.99,417.66
2000-07-25,1542.7,3747.2,5338.4,13568,38.813,54.94,54.46,98.4,106.72,417.66
2000-07-26,1526.6,3762.2,5342.6,13502,38.828,55.32,54.61,98.58,106.19,418.25
2000-07-27,1521.1,3683.5,5310.6,13182,39.063,55.23,54.54,98.88,106.99,416.64
2000-07-28,1488.1,3637.6,5286.8,12912,38.906,55.05,53.8,99.04,107.6,415.76
2000-07-31,1495.4,3700.7,5278.5,13010,38.938,55.09,53.8,99.08,104.74,414.3
2000-08-01,1504.2,3675.6,5319.3,13231,39.234,55.49,54.02,99.02,106.11,414.3
2000-08-02,1509.4,3673.4,5333.4,13264,39.406,55.35,53.82,99.08,107.91,413.71
2000-08-03,1518.8,3588.2,5263.5,12879,39.547,55.26,53.86,99.1,109.44,408.89
2000-08-04,1529.4,3638.3,5315.1,12895,39.844,55.21,53.42,99.25,114.4,407.57
2000-08-07,1544.5,3660.6,5325.1,13125,39.531,55.36,53.8,99.19,110.39,408.3
2000-08-08,1550.2,3679.9,5321.4,12986,39.813,55.23,53.88,99.08,111.19,407.72
2000-08-09,1539,3714.3,5349.3,13158,39.875,55.44,53.83,98.72,115.89,405.67
2000-08-10,1532,3733.6,5331.8,13100,40.031,55.61,53.72,98.52,119.67,406.11
2000-08-11,1536.4,3717.8,5323.5,13281,39.641,55.46,54.12,98.78,118.45,410.06
2000-08-14,1556.7,3750.8,5358,13223,39.781,55.52,53.65,98.75,121.96,409.03
2000-08-15,1553.3,3732.9,5409.2,13330,39.609,55.06,53.3,98.51,120.93,409.03
2000-08-16,1549.9,3755.8,5455,13420,39.484,55.07,53.3,98.38,121.42,412.98
2000-08-17,1562.4,3732.2,5452.5,13199,39.547,55.1,53.15,98.57,122.8,413.42
2000-08-18,1559.6,3713.5,5462.5,13363,39.781,55.22,53.31,98.37,123.7,412.11
2000-08-21,1565.8,3721.4,5464.6,13149,39.703,54.69,52.95,98.3,125.34,409.62
2000-08-22,1566.6,3718.6,5498.3,13494,39.766,54.92,52.98,97.98,122.37,407.13
2000-08-23,1569.4,3712.8,5477.5,13436,40.156,55.13,53.19,97.58,125.5,403.33
2000-08-24,1574.6,3667,5477,13658,40.172,55.08,53.51,97.75,123.97,405.96
2000-08-25,1572.8,3716.4,5475,13895,40.172,54.9,53.38,97.29,125.54,407.57
2000-08-28,1578.3,3734.3,5475,14059,39.828,54.74,53.38,97.17,128.83,407.42
2000-08-29,1577.7,3730,5492.4,14035,39.609,54.41,52.92,97.05,128.32,405.96
2000-08-30,1562.4,3702.1,5505.8,13855,39.641,54.54,52.85,97.22,130.6,406.99
2000-08-31,1580.8,3704.9,5567.4,13814,40.188,54.55,52.81,97.27,129.81,412.69
2000-09-01,1582.9,3811.6,5663.1,13707,40.563,55.45,53.57,96.57,130.83,410.94
2000-09-04,1586.6,3868.9,5673.1,13773,40.563,55.24,53.54,96.68,130.83,410.94
2000-09-05,1571.5,3825.3,5631,13445,40.578,55.18,53.29,96.5,132.6,409.18
2000-09-06,1552.5,3789.4,5589.8,13445,40.313,54.62,53.21,96.4,136.79,406.55
2000-09-07,1565.5,3820.9,5569,13486,40.125,54.87,53.39,96.74,138.71,406.25
2000-09-08,1555.1,3745.1,5494.1,13527,40.281,54.57,52.91,97.56,131.81,404.94
2000-09-11,1550,3758.5,5480.5,13174,40.063,54.59,52.87,97.71,137.73,404.94
2000-09-12,1539.8,3750,5461.2,13182,40.063,54.59,52.33,97.82,134.36,404.64
2000-09-13,1543.4,3683.5,5392.6,13281,40.391,54.79,52.33,97.62,132.56,404.5
2000-09-14,1538.5,3742.9,5448.5,13248,40.094,54.69,52.8,97.44,133.54,403.77
2000-09-15,1518.8,3720.3,5402.1,13248,39.859,54.56,52.52,97.44,140.28,403.47
2000-09-18,1502.2,3671.4,5331,13174,39.75,54.26,52.43,97.74,143.64,402.16
2000-09-19,1513.7,3661.5,5318.6,13190,39.844,54.54,52.67,97.96,141.46,402.89
2000-09-20,1503.9,3609.8,5204.4,13436,39.609,54.54,52.59,97.72,142.38,398.65
2000-09-21,1504.5,3509.3,5154.2,13322,39.766,54.89,52.84,97.58,137.37,400.11
2000-09-22,1503.4,3539.7,5152.6,12936,39.984,55.14,53.2,98.02,132.04,402.45
2000-09-25,1495.8,3569.5,5189.2,13117,40.047,54.87,52.78,97.93,127.56,405.67
2000-09-26,1477.3,3527,5165.3,13092,40.297,55.05,52.86,97.68,127.27,405.67
2000-09-27,1481.4,3536.2,5203.6,12871,40.234,54.77,52.94,97.9,127.11,411.96
2000-09-28,1511.1,3527,5194.5,12863,40.234,55.07,53.13,97.96,122.59,408.01
2000-09-29,1488.3,3516.4,5224.9,12920,40.328,55.25,53.96,98.25,124.61,405.08
2000-10-02,1490.9,3555.3,5248.8,13018,40.297,55.2,53.96,98.4,130.02,404.21
2000-10-03,1475.8,3590.7,5264.8,13059,40,55.15,53.88,98.55,129.58,402.01
2000-10-04,1484.8,3546.1,5251.6,13297,39.875,55.05,53.79,98.57,126.99,399.67
2000-10-05,1490.6,3569.5,5290.7,13182,40.109,54.99,53.77,98.71,123.35,399.96
2000-10-06,1460.7,3525.6,5272.6,13117,40.344,55.23,53.89,98.72,124.69,398.06
2000-10-09,1450.2,3450.5,5187.1,13117,40.344,55.43,54.59,98.72,128.73,399.23
2000-10-10,1424.1,3480.3,5180.5,12986,40.5,55.53,54.54,98.66,134.06,402.45
2000-10-11,1411.6,3376.9,5068.8,12625,40.656,55.62,54.77,98.73,134.34,399.38
2000-10-12,1376.5,3369.8,5079.4,12715,41.047,55.92,54.93,98.52,145.7,407.86
2000-10-13,1418.5,3410.2,5140.3,12551,41.047,55.61,54.79,98.71,141.37,402.01
2000-10-16,1424.6,3423.6,5206.8,12740,40.938,55.53,54.77,98.68,133.01,400.69
2000-10-17,1392.2,3394.6,5146.8,12584,41.391,55.45,54.63,98.77,133.13,399.96
2000-10-18,1385,3307.5,5087.7,12174,41.391,55.48,54.79,99.06,133.34,398.79
2000-10-19,1434.3,3465.4,5149.3,12149,41.438,55.53,54.61,99.08,131,398.35
2000-10-20,1444.6,3493,5192.9,12502,41.656,55.67,54.59,99.03,135.31,399.82
2000-10-23,1451,3513.6,5226.6,12354,41.969,55.54,54.48,98.88,138.64,397.92
2000-10-24,1436.4,3598.5,5326,12420,41.734,55.56,54.44,98.79,137.04,398.06
2000-10-25,1406.7,3558.2,5280.8,12108,41.406,55.2,54.35,98.9,135.35,391.92
2000-10-26,1403.9,3500.8,5194.5,12141,41.391,55.46,54.33,98.82,138.43,390.02
2000-10-27,1434.3,3544,5269.7,12002,41.141,55.49,54.01,98.85,134.45,388.99
2000-10-30,1444.8,3558.9,5283.3,11871,41.047,55.38,54.17,99.17,134.74,388.85
2000-10-31,1474.5,3618.3,5334.2,11887,40.813,55.41,54.31,99.16,134.28,389.72
2000-11-01,1466.1,3631.8,5327.7,12223,40.969,55.65,54.28,98.89,136.54,388.26
2000-11-02,1469.1,3632.5,5278.8,12158,41.078,55.44,54.38,99.14,133.63,388.99
2000-11-03,1470.4,3631.1,5279.2,12158,40.469,55.39,54.45,99.14,134.32,389.28
2000-11-06,1480.9,3612.7,5293.1,12641,40.25,55.37,54.41,99.29,134.94,389.14
2000-11-07,1478.3,3624,5322.3,12543,40.266,55.19,54.2,99.25,137.16,388.26
2000-11-08,1446.9,3602,5344.1,12584,40.359,55.14,54.18,99.17,136.5,389.28
2000-11-09,1436.6,3573.7,5326,12272,40.719,55.34,54.34,99.35,139.29,390.45
2000-11-10,1405.2,3506.5,5282.9,12289,40.828,55.48,54.51,99.42,139.7,388.41
2000-11-13,1391.1,3432.8,5178.9,11961,41.031,55.78,54.79,99.88,141.55,388.11
2000-11-14,1427.7,3568.1,5281.6,12084,41.109,55.64,54.63,99.81,143.24,388.26
2000-11-15,1430.7,3589.3,5308.8,12133,41.359,55.67,54.74,99.89,147.58,388.55
2000-11-16,1412.1,3558.2,5303.8,12002,41.563,55.75,55.03,99.93,145.35,389.58
2000-11-17,1403.1,3513.6,5304.2,11994,41.406,55.7,54.87,99.85,147.75,389.43
2000-11-20,1379,3435.7,5231.5,11953,41.578,55.89,54.86,100.19,148.55,390.31
2000-11-21,1388,3479.6,5266,11764,41.609,55.76,55.04,100.3,148.3,389.15
2000-11-22,1354.5,3389.7,5121.4,11666,41.969,56.23,55.81,100.17,149.31,390.02
2000-11-23,1360.6,3451.3,5186.3,11666,41.969,56.18,56.14,100.17,149.31,390.02
2000-11-24,1378.5,3523.5,5210.1,11715,41.797,56.26,56.07,100.53,149.31,390.02
2000-11-27,1391.1,3517.1,5242.2,12100,41.781,56.39,56.43,100.41,149.23,395.38
2000-11-28,1370.3,3462.6,5151.8,12018,42.172,56.55,56.49,100.32,144.34,394.8
2000-11-29,1367,3488.1,5077.8,11887,42.391,56.68,56.26,100.76,146.07,390.45
2000-11-30,1352.9,3401,5051.1,11994,43.031,57.35,56.54,101.32,142.65,395.81
2000-12-01,1351.9,3439.2,5060.1,12248,42.594,57.29,56.62,101.24,135.06,393.78
2000-12-04,1362.2,3350.7,5073.7,12248,42.594,57.6,56.81,101.06,131.68,396.54
2000-12-05,1406.9,3497.3,5184.2,12084,43.156,57.7,56.68,101.42,124.55,395.81
2000-12-06,1386.2,3507.2,5169,12240,43.781,57.82,56.73,101.32,125.9,401.6
2000-12-07,1368.6,3491.6,5133.7,12067,43.797,57.6,56.61,101.89,123.79,399.87
2000-12-08,1369.6,3476,5176,12092,43.469,57.43,56.21,101.69,119.96,398.42
2000-12-11,1415.5,3535.5,5230.3,12395,43.359,57.43,56.21,101.32,124.43,395.52
2000-12-12,1411.7,3519.4,5249.5,12404,43.5,57.32,56.02,101.24,125.19,395.67
2000-12-13,1390,3459.9,5251.5,12527,43.984,57.72,56.39,100.62,121.22,392.77
2000-12-14,1370.1,3413.7,5142.6,12256,44.375,57.83,56.14,100.88,117.13,393.2
2000-12-15,1337.8,3341,5070.8,11960,44.609,58.22,56.42,100.87,120.1,395.23
2000-12-18,1358.5,3357.8,5120.5,11985,44.781,58.35,56.42,100.59,123.25,393.93
2000-12-19,1329.7,3424.2,5165.4,11657,44.547,58.04,56.09,100.98,120.53,393.93
2000-12-20,1290.9,3266.8,5052.4,11410,45.063,58.24,56.22,101.69,111.09,397.84
2000-12-21,1299.5,3265.4,5011.6,10877,45.344,57.99,55.99,102.18,112,399.29
2000-12-22,1338.6,3292.7,5009.6,11098,45.516,58.13,56.09,101.97,112.86,399
2000-12-25,1338.6,3292.7,5009.6,11451,45.516,58.13,56.09,101.72,112.86,399
2000-12-26,1348.9,3292.7,5009.6,11484,45.422,58.13,56.09,101.86,114.84,399.58
2000-12-27,1362.5,3350.8,5092.4,11410,44.891,58,56.38,101.95,114.11,401.03
2000-12-28,1365.3,3376.7,5083,11419,44.703,57.85,56.41,101.24,111.44,396.39
2000-12-29,1346.9,3367.6,5059.4,11295,44.859,58.25,56.48,101.39,115.53,396.25
2001-01-01,1346.9,3367.6,5059.4,11295,44.859,58.25,56.48,101.39,115.53,396.25
2001-01-02,1311.3,3315.8,5066.7,11295,46.188,59.14,57.19,101.39,117.3,391.03
2001-01-03,1371.3,3254.2,4951.7,11295,44.766,59.17,57.63,101.39,120.7,390.02
2001-01-04,1360.2,3373.2,5088.7,11205,45.547,59.02,57.03,101.68,121.31,388.71
2001-01-05,1316.1,3320,5061,11337,46.109,59.29,56.95,101.79,120.49,389.58
2001-01-08,1321.2,3324.9,5048.7,11337,46.375,59.26,56.98,101.78,117.77,389.58
2001-01-09,1321.2,3273.8,4976.9,11140,45.969,58.88,56.41,102.38,119.15,388.86
2001-01-10,1338.8,3256.3,4964.7,11008,45.328,58.62,56.47,102.05,127.08,384.66
2001-01-11,1346.4,3308.8,5004.3,10869,45.109,58.59,56.41,102.73,126.78,383.5
2001-01-12,1342.1,3362,5047.1,10967,44.359,58.3,55.84,102.89,129.54,383.21
2001-01-15,1343.3,3350.8,5041.4,11074,44.359,58.33,56.13,102.82,129.54,383.21
2001-01-16,1347.4,3303.2,4977.8,11156,44.516,58.15,55.91,102.54,130.58,382.2
2001-01-17,1353.7,3381.6,5050.4,11246,45.016,58.41,55.89,102.29,127.37,382.05
2001-01-18,1368.1,3351.5,5081.8,11386,45.531,58.41,56.03,102.75,131.36,383.5
2001-01-19,1360.5,3332.6,5082.6,11542,45.016,58.15,56.06,102.96,138.32,383.65
2001-01-22,1370.6,3340.3,5104.6,11501,44.672,58.02,55.71,103.49,136.53,386.8
2001-01-23,1378.2,3331.2,5075.7,11484,44.281,58.21,55.78,103.32,135.48,386.37
2001-01-24,1382.4,3369.7,5132,11353,44.141,58.07,55.81,103.2,133.1,383.22
2001-01-25,1376.6,3372.4,5110.8,11337,44.375,58.11,55.86,103.79,134.52,383.5
2001-01-26,1375.4,3355.7,5146.2,11279,44.391,58.12,56.24,103.84,136.4,380.63
2001-01-29,1382.2,3359.2,5163,11402,44.266,58.28,56.24,103.63,133.14,380.63
2001-01-30,1394.3,3324.2,5167.1,11345,44.781,58.54,56.24,103.17,133.14,384.65
2001-01-31,1385.2,3366.2,5132.8,11378,45.219,58.67,56.75,103.44,131.31,384.65
2001-02-01,1394.8,3314.4,5100.6,11246,45.734,58.79,56.64,103.43,136.62,388.53
2001-02-02,1365.3,3275.2,5111.2,11287,45.266,58.8,56.59,102.85,142.9,386.52
2001-02-05,1374.1,3287.1,5121,10992,45.266,59.06,56.66,103.37,139.97,383.79
2001-02-06,1368.3,3310.2,5140.9,10942,44.953,58.97,56.68,103.2,139.05,380.92
2001-02-07,1361.5,3262.6,5085.5,10967,45.125,59.12,56.96,103.54,143.27,380.2
2001-02-08,1346.9,3264,5063.4,10828,45.094,58.81,56.48,103.54,144.73,376.33
2001-02-09,1333.3,3215,5025.1,11074,45.547,59.15,56.77,103.9,142.17,376.04
2001-02-12,1345.4,3263.3,5092,11074,45.328,59.1,56.7,103.74,139.79,377.04
2001-02-13,1337.8,3260.5,5083,10901,45.172,58.88,56.69,104.2,139.1,376.33
2001-02-14,1331.5,3201,5027.9,10910,44.828,58.83,56.15,104,136.12,374.89
2001-02-15,1344.8,3239.5,5060.2,10942,44.406,58.41,55.86,104.13,132.07,368.72
2001-02-16,1317.1,3179.3,4974.1,10819,45,58.6,55.9,104.12,133.41,372.88
2001-02-19,1316.6,3163.9,4965.5,10811,45,58.68,55.97,104.41,133.41,372.88
2001-02-20,1296.7,3141.5,4879,10852,45.016,58.52,55.92,104.18,132.53,369.72
2001-02-21,1267.7,3095.3,4874.1,10778,44.766,58.3,55.76,104.33,131.24,372.31
2001-02-22,1268.7,3030.9,4894.5,10762,44.813,58.23,55.5,103.71,132.58,372.88
2001-02-23,1258.6,2984.8,4844,10885,45.172,58.48,55.72,103.99,133.59,376.18
2001-02-26,1284.8,3031.6,4825.2,10877,45.438,58.45,55.59,104.38,130.74,382.93
2001-02-27,1275.2,3038.6,4825.2,10680,45.875,59,56.05,104.55,129.4,385.22
2001-02-28,1253,3015.5,4813.8,10573,46.297,58.99,56.2,104.87,126,384.36
2001-03-01,1254.6,3004.3,4816.2,10409,46.5,59.11,56.72,105.83,127.06,382.07
2001-03-02,1246.2,3007.8,4770.9,10023,45.844,59.13,56.69,105.53,128.07,377.62
2001-03-05,1254.8,3040.7,4831.7,10097,45.828,59.03,56.49,105.58,131.57,378.19
2001-03-06,1268.2,3102.3,4903.5,10467,45.813,59.1,56.51,105.92,130.28,374.46
2001-03-07,1276.5,3093.9,4896.2,10426,46.172,59.02,56.4,106.19,133.41,376.61
2001-03-08,1277.5,3065.2,4892.1,10377,46.344,59.32,56.52,105.97,130.6,381.92
2001-03-09,1242,3023.9,4819.1,10385,46.047,59.23,56.47,105.54,128.85,389.67
2001-03-12,1189.5,2948.9,4734.1,9990,46.156,59.39,56.55,105.92,128.81,390.82
2001-03-13,1207.5,2923.7,4664.5,9686,46,59.26,56.43,105.91,126.92,383.93
2001-03-14,1178.8,2878.1,4585.6,9645,46.563,59.64,57.16,106.36,121.49,377.33
2001-03-15,1182.8,2921.6,4619.2,9998,46.828,59.72,57.57,106.5,122.4,373.6
2001-03-16,1159.8,2865.4,4531,10056,47.109,59.91,58.17,106.62,122.86,370.87
2001-03-19,1178.6,2863.3,4531.8,9867,46.703,59.76,58.21,106.59,120.76,373.31
2001-03-20,1150.6,2909.6,4590.1,9867,47,59.61,57.9,106.82,119.21,374.32
2001-03-21,1130.1,2843.7,4515.7,10689,47.156,59.91,57.83,107.32,122.31,376.17
2001-03-22,1117.7,2700.7,4320.7,10426,47.563,60.41,58.35,107.14,121.13,375.03
2001-03-23,1151.6,2789,4401.6,10862,47.078,60.27,57.92,106.49,124.6,375.46
2001-03-26,1165.1,2899.8,4542.8,11314,46.813,59.99,57.58,106.51,125.42,376.03
2001-03-27,1188,2957.3,4654,11150,45.938,59.63,57.1,106.11,126.65,374.6
2001-03-28,1157.6,2902.6,4581.2,11281,46.063,59.75,57.04,105.27,120.08,372.47
2001-03-29,1159.6,2901.2,4556.9,10730,46.203,59.46,56.47,105.04,120.12,370.9
2001-03-30,1167.3,2899.1,4565,10673,46.563,59.64,56.23,105.73,119.99,369.19
2001-04-02,1148.3,2930.7,4556.9,10788,46.25,59.2,56.17,105.18,116.79,365.49
2001-04-03,1106.7,2800.2,4443.6,10878,46.422,59.43,56.38,105.31,119.53,367.34
2001-04-04,1110.7,2843.7,4501.5,10870,46.609,59.1,56.02,105.44,123.77,369.47
2001-04-05,1153.1,2901.2,4577.6,11051,46.281,59.06,56.01,105.6,124.41,369.05
2001-04-06,1138.4,2897.7,4550.9,10952,47.016,59.44,56.56,105.77,123.5,371.61
2001-04-09,1148.3,2937,4614.4,10533,46.797,59.32,56.56,105.63,124.5,369.19
2001-04-10,1170.1,2998.7,4714.7,10426,45.766,58.74,56.26,105.27,129.98,367.76
2001-04-11,1171.3,3035.2,4718.7,10788,45.484,58.27,55.45,105.31,128.61,369.76
2001-04-12,1190.3,3021.1,4688.8,10969,45.141,58.17,54.93,104.28,128.93,371.61
2001-04-13,1190.3,3021.1,4688.8,10985,45.141,58.17,54.93,104.44,128.93,371.61
2001-04-16,1180.1,3021.1,4688.8,10903,44.313,58.17,54.93,104.48,131.4,376.17
2001-04-17,1193.5,2996.6,4672.2,10706,44.969,57.98,54.6,104.44,129.73,372.89
2001-04-18,1244.2,3106.7,4795.2,11355,45.438,57.83,53.93,104.01,128.51,373.18
2001-04-19,1256.7,3089.2,4774.6,11437,44.578,57.26,53.61,104.17,126.94,378.87
2001-04-20,1248.7,3053.4,4778.2,11363,44.547,57.33,53.79,104.43,124.15,378.02
2001-04-23,1224,3028.2,4759.6,11273,45.094,57.79,54.17,105.1,124.28,376.45
2001-04-24,1214.5,3054.1,4749.5,11372,45.031,57.44,54.17,105.41,120.91,377.02
2001-04-25,1230,3040.1,4737.4,11388,44.594,57.63,53.91,105.45,122.84,374.03
2001-04-26,1238.5,3082.2,4767.3,11462,45.094,57.9,54.29,105.76,128.02,376.74
2001-04-27,1256.4,3132.6,4833.6,11478,44.156,57.28,53.84,105.9,127.25,376.45
2001-04-30,1252.2,3167,4851.4,11478,44.141,57.01,53.3,106.02,128.11,376.6
2001-05-01,1270.2,3167,4815.4,11824,44.438,57.01,53.53,105.76,130.27,377.17
2001-05-02,1268.9,3143.9,4794,11791,44.453,56.92,53.76,105.68,125.14,378.59
2001-05-03,1252.2,3067.4,4676.3,11791,45.125,57.24,54,105.72,128.06,379.87
2001-05-04,1271.2,3096.2,4775.4,11791,45.25,57.46,54.42,105.72,127.66,379.59
2001-05-07,1261.4,3106.7,4775.4,11972,45.266,57.49,54.42,106.1,125,379.59
2001-05-08,1261.4,3113.7,4785.5,11758,45.141,57.57,54.49,106.36,123.29,378.16
2001-05-09,1255.7,3084.9,4784.7,11659,45.547,57.67,54.75,106.44,127.07,385.14
2001-05-10,1259.4,3164.2,4833.2,11520,44.75,57.65,54.53,106.52,128.38,383.86
2001-05-11,1249.7,3122.8,4786.7,11602,43.328,56.91,54.1,106.74,128.51,382.15
2001-05-14,1249.9,3097.6,4721.6,11429,43.734,56.37,53.58,106.83,129.23,382.72
2001-05-15,1255.4,3122.1,4734.1,11585,43.328,56.5,53.57,106.54,130.45,382.44
2001-05-16,1286.4,3107.4,4773.8,11314,43.547,56.55,53.98,106.55,129.91,387.99
2001-05-17,1289.4,3153.7,4789.9,11511,43.656,56.67,53.85,106.6,130.13,390.27
2001-05-18,1293.4,3184.5,4807.3,11429,43.766,56.71,53.49,106.87,135.17,409.93
2001-05-21,1312.3,3203.5,4821.5,11684,43.859,56.69,53.45,106.52,134.81,407.08
2001-05-22,1310.6,3214,4841.7,11561,43.859,56.22,53.4,106.47,133.65,406.65
2001-05-23,1288.4,3178.2,4783.1,11561,43.906,56,53,106.53,131.78,404.52
2001-05-24,1292.4,3188.7,4797.6,11421,43.281,55.97,52.86,106.78,126.57,397.85
2001-05-25,1276.9,3155.1,4769.7,11380,43.313,55.79,52.48,106.73,126.44,396.15
2001-05-28,1280.6,3167.7,4769.7,11322,43.313,55.98,52.48,106.88,126.44,396.15
2001-05-29,1266.4,3145.3,4753.1,11363,43.188,56.24,52.74,106.8,127.68,390.47
2001-05-30,1247.9,3094.8,4691.2,11084,43.25,56.15,52.72,106.91,127.19,379.54
2001-05-31,1255.4,3097.6,4681.9,10936,44.047,56.13,52.57,107.31,126.39,378.83
2001-06-01,1262.9,3092,4711.5,10862,44.266,56.78,53.39,107.24,124.43,380.39
2001-06-04,1267.2,3126.3,4738.6,10969,44.578,56.77,53.28,107.25,125.32,378.26
2001-06-05,1282.4,3159.3,4801.7,10780,45.047,57.17,53.81,107.5,125.81,379.11
2001-06-06,1271.9,3122.1,4772.1,10796,45.047,57.04,53.79,107.19,123.49,378.97
2001-06-07,1274.4,3118.6,4807.7,10886,44.75,56.67,53.41,107.33,123.63,379.4
2001-06-08,1264.4,3122.1,4806.1,11100,44.422,56.74,53.19,107.15,126.21,389.62
2001-06-11,1254,3104,4742.3,10862,44.828,56.8,53.45,107.36,129.38,381.67
2001-06-12,1252.3,3005.3,4698.6,10541,45.141,56.71,52.74,107.47,130,386.92
2001-06-13,1240.9,3049.8,4712.6,10615,45.078,56.66,52.62,107.55,128.48,387.63
2001-06-14,1211.4,3001.8,4650.4,10533,45.391,57.15,53.14,107.75,129.38,392.32
2001-06-15,1214.4,2967.8,4611.1,10517,45.297,57.24,53.24,107.62,126.81,386.5
2001-06-18,1208.2,2915.6,4601.8,10410,45.375,57.41,53.25,107.79,122.6,388.06
2001-06-19,1212.4,2944.1,4593.8,10311,45.453,57.21,53.16,107.87,122.46,389.48
2001-06-20,1217.6,2939.2,4612.3,10377,45.672,57.52,53.07,107.76,117.32,388.06
2001-06-21,1231.2,2923.9,4575.3,10681,45.719,57.71,52.85,107.81,117.68,388.34
2001-06-22,1223.3,2944.8,4566.5,10722,46.234,58.02,53.49,107.77,118.87,387.92
2001-06-25,1211.9,2958.7,4578.1,10550,46.141,57.77,53.74,108.01,120.74,389.9
2001-06-26,1208.9,2896.8,4493.9,10665,45.594,57.5,53.44,108.09,119.54,393.17
2001-06-27,1207.5,2892.7,4527.6,10508,45.453,57.68,53.19,108.2,113.47,387.21
2001-06-28,1215.4,2925.3,4550,10426,44.75,57.16,52.53,108.34,113.25,383.23
